image_id,family,seed,row_index,clutter_level,disorder_level,incoherence_level,salience_level,hierarchy_level,structural_clutter_index,geometric_order_index,palette_coherence_index,visual_salience_index,focal_hierarchy_index,image_path
X_opencv_S103_R098,X_opencv_orthogonal,103,98,3,4,3,0,0,75,0,25,0,0,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S103_R098.png
X_opencv_S103_R099,X_opencv_orthogonal,103,99,3,4,4,1,3,75,0,0,25,75,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S103_R099.png
X_opencv_S103_R100,X_opencv_orthogonal,103,100,4,0,0,4,4,100,100,100,100,100,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S103_R100.png
X_opencv_S103_R101,X_opencv_orthogonal,103,101,4,0,1,0,2,100,100,75,0,50,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S103_R101.png
X_opencv_S103_R102,X_opencv_orthogonal,103,102,4,0,2,1,0,100,100,50,25,0,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S103_R102.png
X_opencv_S103_R103,X_opencv_orthogonal,103,103,4,0,3,2,3,100,100,25,50,75,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S103_R103.png
X_opencv_S103_R104,X_opencv_orthogonal,103,104,4,0,4,3,1,100,100,0,75,25,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S103_R104.png
X_opencv_S103_R105,X_opencv_orthogonal,103,105,4,1,0,0,1,100,75,100,0,25,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S103_R105.png
X_opencv_S103_R106,X_opencv_orthogonal,103,106,4,1,1,1,4,100,75,75,25,100,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S103_R106.png
X_opencv_S103_R107,X_opencv_orthogonal,103,107,4,1,2,2,2,100,75,50,50,50,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S103_R107.png
X_opencv_S103_R108,X_opencv_orthogonal,103,108,4,1,3,3,0,100,75,25,75,0,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S103_R108.png
X_opencv_S103_R109,X_opencv_orthogonal,103,109,4,1,4,4,3,100,75,0,100,75,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S103_R109.png
X_opencv_S103_R110,X_opencv_orthogonal,103,110,4,2,0,1,3,100,50,100,25,75,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S103_R110.png
X_opencv_S103_R111,X_opencv_orthogonal,103,111,4,2,1,2,1,100,50,75,50,25,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S103_R111.png
X_opencv_S103_R112,X_opencv_orthogonal,103,112,4,2,2,3,4,100,50,50,75,100,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S103_R112.png
X_opencv_S103_R113,X_opencv_orthogonal,103,113,4,2,3,4,2,100,50,25,100,50,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S103_R113.png
X_opencv_S103_R114,X_opencv_orthogonal,103,114,4,2,4,0,0,100,50,0,0,0,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S103_R114.png
X_opencv_S103_R115,X_opencv_orthogonal,103,115,4,3,0,2,0,100,25,100,50,0,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S103_R115.png
X_opencv_S103_R116,X_opencv_orthogonal,103,116,4,3,1,3,3,100,25,75,75,75,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S103_R116.png
X_opencv_S103_R117,X_opencv_orthogonal,103,117,4,3,2,4,1,100,25,50,100,25,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S103_R117.png
X_opencv_S103_R118,X_opencv_orthogonal,103,118,4,3,3,0,4,100,25,25,0,100,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S103_R118.png
X_opencv_S103_R119,X_opencv_orthogonal,103,119,4,3,4,1,2,100,25,0,25,50,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S103_R119.png
X_opencv_S103_R120,X_opencv_orthogonal,103,120,4,4,0,3,2,100,0,100,75,50,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S103_R120.png
X_opencv_S103_R121,X_opencv_orthogonal,103,121,4,4,1,4,0,100,0,75,100,0,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S103_R121.png
X_opencv_S103_R122,X_opencv_orthogonal,103,122,4,4,2,0,3,100,0,50,0,75,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S103_R122.png
X_opencv_S103_R123,X_opencv_orthogonal,103,123,4,4,3,1,1,100,0,25,25,25,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S103_R123.png
X_opencv_S103_R124,X_opencv_orthogonal,103,124,4,4,4,2,4,100,0,0,50,100,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S103_R124.png
X_opencv_S104_R000,X_opencv_orthogonal,104,0,0,0,0,0,0,0,100,100,0,0,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R000.png
X_opencv_S104_R001,X_opencv_orthogonal,104,1,0,0,1,1,3,0,100,75,25,75,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R001.png
X_opencv_S104_R002,X_opencv_orthogonal,104,2,0,0,2,2,1,0,100,50,50,25,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R002.png
X_opencv_S104_R003,X_opencv_orthogonal,104,3,0,0,3,3,4,0,100,25,75,100,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R003.png
X_opencv_S104_R004,X_opencv_orthogonal,104,4,0,0,4,4,2,0,100,0,100,50,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R004.png
X_opencv_S104_R005,X_opencv_orthogonal,104,5,0,1,0,1,2,0,75,100,25,50,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R005.png
X_opencv_S104_R006,X_opencv_orthogonal,104,6,0,1,1,2,0,0,75,75,50,0,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R006.png
X_opencv_S104_R007,X_opencv_orthogonal,104,7,0,1,2,3,3,0,75,50,75,75,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R007.png
X_opencv_S104_R008,X_opencv_orthogonal,104,8,0,1,3,4,1,0,75,25,100,25,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R008.png
X_opencv_S104_R009,X_opencv_orthogonal,104,9,0,1,4,0,4,0,75,0,0,100,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R009.png
X_opencv_S104_R010,X_opencv_orthogonal,104,10,0,2,0,2,4,0,50,100,50,100,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R010.png
X_opencv_S104_R011,X_opencv_orthogonal,104,11,0,2,1,3,2,0,50,75,75,50,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R011.png
X_opencv_S104_R012,X_opencv_orthogonal,104,12,0,2,2,4,0,0,50,50,100,0,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R012.png
X_opencv_S104_R013,X_opencv_orthogonal,104,13,0,2,3,0,3,0,50,25,0,75,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R013.png
X_opencv_S104_R014,X_opencv_orthogonal,104,14,0,2,4,1,1,0,50,0,25,25,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R014.png
X_opencv_S104_R015,X_opencv_orthogonal,104,15,0,3,0,3,1,0,25,100,75,25,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R015.png
X_opencv_S104_R016,X_opencv_orthogonal,104,16,0,3,1,4,4,0,25,75,100,100,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R016.png
X_opencv_S104_R017,X_opencv_orthogonal,104,17,0,3,2,0,2,0,25,50,0,50,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R017.png
X_opencv_S104_R018,X_opencv_orthogonal,104,18,0,3,3,1,0,0,25,25,25,0,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R018.png
X_opencv_S104_R019,X_opencv_orthogonal,104,19,0,3,4,2,3,0,25,0,50,75,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R019.png
X_opencv_S104_R020,X_opencv_orthogonal,104,20,0,4,0,4,3,0,0,100,100,75,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R020.png
X_opencv_S104_R021,X_opencv_orthogonal,104,21,0,4,1,0,1,0,0,75,0,25,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R021.png
X_opencv_S104_R022,X_opencv_orthogonal,104,22,0,4,2,1,4,0,0,50,25,100,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R022.png
X_opencv_S104_R023,X_opencv_orthogonal,104,23,0,4,3,2,2,0,0,25,50,50,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R023.png
X_opencv_S104_R024,X_opencv_orthogonal,104,24,0,4,4,3,0,0,0,0,75,0,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R024.png
X_opencv_S104_R025,X_opencv_orthogonal,104,25,1,0,0,1,1,25,100,100,25,25,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R025.png
X_opencv_S104_R026,X_opencv_orthogonal,104,26,1,0,1,2,4,25,100,75,50,100,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R026.png
X_opencv_S104_R027,X_opencv_orthogonal,104,27,1,0,2,3,2,25,100,50,75,50,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R027.png
X_opencv_S104_R028,X_opencv_orthogonal,104,28,1,0,3,4,0,25,100,25,100,0,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R028.png
X_opencv_S104_R029,X_opencv_orthogonal,104,29,1,0,4,0,3,25,100,0,0,75,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R029.png
X_opencv_S104_R030,X_opencv_orthogonal,104,30,1,1,0,2,3,25,75,100,50,75,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R030.png
X_opencv_S104_R031,X_opencv_orthogonal,104,31,1,1,1,3,1,25,75,75,75,25,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R031.png
X_opencv_S104_R032,X_opencv_orthogonal,104,32,1,1,2,4,4,25,75,50,100,100,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R032.png
X_opencv_S104_R033,X_opencv_orthogonal,104,33,1,1,3,0,2,25,75,25,0,50,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R033.png
X_opencv_S104_R034,X_opencv_orthogonal,104,34,1,1,4,1,0,25,75,0,25,0,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R034.png
X_opencv_S104_R035,X_opencv_orthogonal,104,35,1,2,0,3,0,25,50,100,75,0,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R035.png
X_opencv_S104_R036,X_opencv_orthogonal,104,36,1,2,1,4,3,25,50,75,100,75,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R036.png
X_opencv_S104_R037,X_opencv_orthogonal,104,37,1,2,2,0,1,25,50,50,0,25,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R037.png
X_opencv_S104_R038,X_opencv_orthogonal,104,38,1,2,3,1,4,25,50,25,25,100,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R038.png
X_opencv_S104_R039,X_opencv_orthogonal,104,39,1,2,4,2,2,25,50,0,50,50,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R039.png
X_opencv_S104_R040,X_opencv_orthogonal,104,40,1,3,0,4,2,25,25,100,100,50,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R040.png
X_opencv_S104_R041,X_opencv_orthogonal,104,41,1,3,1,0,0,25,25,75,0,0,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R041.png
X_opencv_S104_R042,X_opencv_orthogonal,104,42,1,3,2,1,3,25,25,50,25,75,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R042.png
X_opencv_S104_R043,X_opencv_orthogonal,104,43,1,3,3,2,1,25,25,25,50,25,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R043.png
X_opencv_S104_R044,X_opencv_orthogonal,104,44,1,3,4,3,4,25,25,0,75,100,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R044.png
X_opencv_S104_R045,X_opencv_orthogonal,104,45,1,4,0,0,4,25,0,100,0,100,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R045.png
X_opencv_S104_R046,X_opencv_orthogonal,104,46,1,4,1,1,2,25,0,75,25,50,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R046.png
X_opencv_S104_R047,X_opencv_orthogonal,104,47,1,4,2,2,0,25,0,50,50,0,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R047.png
X_opencv_S104_R048,X_opencv_orthogonal,104,48,1,4,3,3,3,25,0,25,75,75,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R048.png
X_opencv_S104_R049,X_opencv_orthogonal,104,49,1,4,4,4,1,25,0,0,100,25,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R049.png
X_opencv_S104_R050,X_opencv_orthogonal,104,50,2,0,0,2,2,50,100,100,50,50,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R050.png
X_opencv_S104_R051,X_opencv_orthogonal,104,51,2,0,1,3,0,50,100,75,75,0,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R051.png
X_opencv_S104_R052,X_opencv_orthogonal,104,52,2,0,2,4,3,50,100,50,100,75,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R052.png
X_opencv_S104_R053,X_opencv_orthogonal,104,53,2,0,3,0,1,50,100,25,0,25,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R053.png
X_opencv_S104_R054,X_opencv_orthogonal,104,54,2,0,4,1,4,50,100,0,25,100,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R054.png
X_opencv_S104_R055,X_opencv_orthogonal,104,55,2,1,0,3,4,50,75,100,75,100,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R055.png
X_opencv_S104_R056,X_opencv_orthogonal,104,56,2,1,1,4,2,50,75,75,100,50,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R056.png
X_opencv_S104_R057,X_opencv_orthogonal,104,57,2,1,2,0,0,50,75,50,0,0,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R057.png
X_opencv_S104_R058,X_opencv_orthogonal,104,58,2,1,3,1,3,50,75,25,25,75,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R058.png
X_opencv_S104_R059,X_opencv_orthogonal,104,59,2,1,4,2,1,50,75,0,50,25,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R059.png
X_opencv_S104_R060,X_opencv_orthogonal,104,60,2,2,0,4,1,50,50,100,100,25,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R060.png
X_opencv_S104_R061,X_opencv_orthogonal,104,61,2,2,1,0,4,50,50,75,0,100,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R061.png
X_opencv_S104_R062,X_opencv_orthogonal,104,62,2,2,2,1,2,50,50,50,25,50,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R062.png
X_opencv_S104_R063,X_opencv_orthogonal,104,63,2,2,3,2,0,50,50,25,50,0,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R063.png
X_opencv_S104_R064,X_opencv_orthogonal,104,64,2,2,4,3,3,50,50,0,75,75,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R064.png
X_opencv_S104_R065,X_opencv_orthogonal,104,65,2,3,0,0,3,50,25,100,0,75,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R065.png
X_opencv_S104_R066,X_opencv_orthogonal,104,66,2,3,1,1,1,50,25,75,25,25,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R066.png
X_opencv_S104_R067,X_opencv_orthogonal,104,67,2,3,2,2,4,50,25,50,50,100,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R067.png
X_opencv_S104_R068,X_opencv_orthogonal,104,68,2,3,3,3,2,50,25,25,75,50,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R068.png
X_opencv_S104_R069,X_opencv_orthogonal,104,69,2,3,4,4,0,50,25,0,100,0,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R069.png
X_opencv_S104_R070,X_opencv_orthogonal,104,70,2,4,0,1,0,50,0,100,25,0,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R070.png
X_opencv_S104_R071,X_opencv_orthogonal,104,71,2,4,1,2,3,50,0,75,50,75,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R071.png
X_opencv_S104_R072,X_opencv_orthogonal,104,72,2,4,2,3,1,50,0,50,75,25,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R072.png
X_opencv_S104_R073,X_opencv_orthogonal,104,73,2,4,3,4,4,50,0,25,100,100,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R073.png
X_opencv_S104_R074,X_opencv_orthogonal,104,74,2,4,4,0,2,50,0,0,0,50,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R074.png
X_opencv_S104_R075,X_opencv_orthogonal,104,75,3,0,0,3,3,75,100,100,75,75,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R075.png
X_opencv_S104_R076,X_opencv_orthogonal,104,76,3,0,1,4,1,75,100,75,100,25,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R076.png
X_opencv_S104_R077,X_opencv_orthogonal,104,77,3,0,2,0,4,75,100,50,0,100,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R077.png
X_opencv_S104_R078,X_opencv_orthogonal,104,78,3,0,3,1,2,75,100,25,25,50,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R078.png
X_opencv_S104_R079,X_opencv_orthogonal,104,79,3,0,4,2,0,75,100,0,50,0,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R079.png
X_opencv_S104_R080,X_opencv_orthogonal,104,80,3,1,0,4,0,75,75,100,100,0,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R080.png
X_opencv_S104_R081,X_opencv_orthogonal,104,81,3,1,1,0,3,75,75,75,0,75,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R081.png
X_opencv_S104_R082,X_opencv_orthogonal,104,82,3,1,2,1,1,75,75,50,25,25,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R082.png
X_opencv_S104_R083,X_opencv_orthogonal,104,83,3,1,3,2,4,75,75,25,50,100,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R083.png
X_opencv_S104_R084,X_opencv_orthogonal,104,84,3,1,4,3,2,75,75,0,75,50,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R084.png
X_opencv_S104_R085,X_opencv_orthogonal,104,85,3,2,0,0,2,75,50,100,0,50,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R085.png
X_opencv_S104_R086,X_opencv_orthogonal,104,86,3,2,1,1,0,75,50,75,25,0,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R086.png
X_opencv_S104_R087,X_opencv_orthogonal,104,87,3,2,2,2,3,75,50,50,50,75,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R087.png
X_opencv_S104_R088,X_opencv_orthogonal,104,88,3,2,3,3,1,75,50,25,75,25,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R088.png
X_opencv_S104_R089,X_opencv_orthogonal,104,89,3,2,4,4,4,75,50,0,100,100,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R089.png
X_opencv_S104_R090,X_opencv_orthogonal,104,90,3,3,0,1,4,75,25,100,25,100,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R090.png
X_opencv_S104_R091,X_opencv_orthogonal,104,91,3,3,1,2,2,75,25,75,50,50,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R091.png
X_opencv_S104_R092,X_opencv_orthogonal,104,92,3,3,2,3,0,75,25,50,75,0,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R092.png
X_opencv_S104_R093,X_opencv_orthogonal,104,93,3,3,3,4,3,75,25,25,100,75,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R093.png
X_opencv_S104_R094,X_opencv_orthogonal,104,94,3,3,4,0,1,75,25,0,0,25,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R094.png
X_opencv_S104_R095,X_opencv_orthogonal,104,95,3,4,0,2,1,75,0,100,50,25,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R095.png
X_opencv_S104_R096,X_opencv_orthogonal,104,96,3,4,1,3,4,75,0,75,75,100,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R096.png
X_opencv_S104_R097,X_opencv_orthogonal,104,97,3,4,2,4,2,75,0,50,100,50,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R097.png
X_opencv_S104_R098,X_opencv_orthogonal,104,98,3,4,3,0,0,75,0,25,0,0,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R098.png
X_opencv_S104_R099,X_opencv_orthogonal,104,99,3,4,4,1,3,75,0,0,25,75,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R099.png
X_opencv_S104_R100,X_opencv_orthogonal,104,100,4,0,0,4,4,100,100,100,100,100,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R100.png
X_opencv_S104_R101,X_opencv_orthogonal,104,101,4,0,1,0,2,100,100,75,0,50,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S104_R101.png
